index,name,type1,type2,ability1,ability2,hidden_ability,hp,attack,defense,sp_atk,sp_def,speed,total_stats,legendary,mythical,generation,smogon_vgc_usage_2022,smogon_vgc_usage_2023,smogon_vgc_usage_2024,worlds_vgc_usage_2022,worlds_vgc_usage_2023,worlds_vgc_usage_2024,avg_smogon_usage,avg_worlds_usage,avg_total_usage,high_usage
787,tapu-bulu,grass,fairy,grassy-surge,none,telepathy,70,130,115,85,95,75,570,True,False,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
788,tapu-fini,water,fairy,misty-surge,none,telepathy,70,75,115,95,130,85,570,True,False,generation-vii,2.47022,0.0,0.0,7.13,0.0,0.0,0.8234066666666666,2.3766666666666665,1.6000366666666666,1
789,cosmog,psychic,no_type,unaware,none,none,43,29,31,29,31,37,200,True,False,generation-vii,0.0,0.0,1e-05,0.0,0.0,0.0,3.3333333333333337e-06,0.0,1.6666666666666669e-06,0
790,cosmoem,psychic,no_type,sturdy,none,none,43,29,131,29,131,37,400,True,False,generation-vii,0.0,0.0,0.00043,0.0,0.0,0.0,0.00014333333333333334,0.0,7.166666666666667e-05,0
791,solgaleo,psychic,steel,full-metal-body,none,none,137,137,107,113,89,97,680,True,False,generation-vii,5.47243,0.0,0.1295,4.36,0.0,0.0,1.86731,1.4533333333333334,1.6603216666666667,1
792,lunala,psychic,ghost,shadow-shield,none,none,137,113,89,137,107,97,680,True,False,generation-vii,1.90593,0.0,3.64915,8.42,0.0,0.0,1.8516933333333334,2.8066666666666666,2.32918,1
793,nihilego,rock,poison,beast-boost,none,none,109,53,47,127,131,103,570,False,False,generation-vii,0.06592,0.0,0.0,0.19,0.0,0.0,0.021973333333333334,0.06333333333333334,0.042653333333333335,1
794,buzzwole,bug,fighting,beast-boost,none,none,107,139,139,53,53,79,570,False,False,generation-vii,0.01071,0.0,0.0,0.0,0.0,0.0,0.0035700000000000003,0.0,0.0017850000000000001,0
795,pheromosa,bug,fighting,beast-boost,none,none,71,137,37,137,37,151,570,False,False,generation-vii,0.6098,0.0,0.0,0.0,0.0,0.0,0.20326666666666668,0.0,0.10163333333333334,1
796,xurkitree,electric,no_type,beast-boost,none,none,83,89,71,173,71,83,570,False,False,generation-vii,0.00558,0.0,0.0,0.0,0.0,0.0,0.0018599999999999999,0.0,0.0009299999999999999,0
797,celesteela,steel,flying,beast-boost,none,none,97,101,103,107,101,61,570,False,False,generation-vii,0.76855,0.0,0.0,0.68,0.0,0.0,0.2561833333333333,0.22666666666666668,0.241425,1
798,kartana,grass,steel,beast-boost,none,none,59,181,131,59,31,109,570,False,False,generation-vii,5.44858,0.0,0.0,9.25,0.0,0.0,1.8161933333333333,3.0833333333333335,2.4497633333333333,1
799,guzzlord,dark,dragon,beast-boost,none,none,223,101,53,97,53,43,570,False,False,generation-vii,0.0035,0.0,0.0,0.0,0.0,0.0,0.0011666666666666668,0.0,0.0005833333333333334,0
800,necrozma,psychic,no_type,prism-armor,none,none,97,107,101,127,89,79,600,True,False,generation-vii,0.0,0.0,0.00054,0.0,0.0,0.0,0.00018,0.0,9e-05,0
800,necrozma-dusk-mane,psychic,steel,prism-armor,none,none,97,157,127,113,109,77,680,True,False,generation-vii,1.60499,0.0,0.1819,0.14,0.0,0.0,0.59563,0.04666666666666667,0.3211483333333333,1
800,necrozma-dawn-wings,psychic,ghost,prism-armor,none,none,97,113,109,157,127,77,680,True,False,generation-vii,0.09109,0.0,0.38148,0.0,0.0,0.0,0.15752333333333332,0.0,0.07876166666666666,1
800,necrozma-ultra,psychic,dragon,neuroforce,none,none,97,167,97,167,97,129,754,True,False,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
801,magearna,steel,fairy,soul-heart,none,none,80,95,115,130,115,65,600,False,True,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
801,magearna-original,steel,fairy,soul-heart,none,none,80,95,115,130,115,65,600,False,True,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
802,marshadow,fighting,ghost,technician,none,none,90,125,80,90,90,125,600,False,True,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
803,poipole,poison,no_type,beast-boost,none,none,67,73,67,73,67,73,420,False,False,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
804,naganadel,poison,dragon,beast-boost,none,none,73,73,73,127,73,121,540,False,False,generation-vii,0.03672,0.0,0.0,0.0,0.0,0.0,0.012240000000000001,0.0,0.0061200000000000004,0
805,stakataka,rock,steel,beast-boost,none,none,61,131,211,53,101,13,570,False,False,generation-vii,0.86669,0.0,0.0,0.08,0.0,0.0,0.28889666666666663,0.02666666666666667,0.15778166666666665,1
806,blacephalon,fire,ghost,beast-boost,none,none,53,127,53,151,79,107,570,False,False,generation-vii,0.02514,0.0,0.0,0.04,0.0,0.0,0.00838,0.013333333333333334,0.010856666666666667,0
807,zeraora,electric,no_type,volt-absorb,none,none,88,112,75,102,80,143,600,False,True,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
808,meltan,steel,no_type,magnet-pull,none,none,46,65,65,55,35,34,300,False,True,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
809,melmetal,steel,no_type,iron-fist,none,none,135,143,143,80,65,34,600,False,True,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
809,melmetal-gmax,steel,no_type,iron-fist,none,none,135,143,143,80,65,34,600,False,True,generation-vii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
810,grookey,grass,no_type,overgrow,none,grassy-surge,50,65,50,40,40,65,310,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
811,thwackey,grass,no_type,overgrow,none,grassy-surge,70,85,70,55,60,80,420,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
812,rillaboom,grass,no_type,overgrow,none,grassy-surge,100,125,90,60,70,85,530,False,False,generation-viii,19.39555,22.8907,22.31496,27.5,27.59,29.72,21.533736666666666,28.27,24.901868333333333,1
812,rillaboom-gmax,grass,no_type,overgrow,none,grassy-surge,100,125,90,60,70,85,530,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
813,scorbunny,fire,no_type,blaze,none,libero,50,71,40,40,40,69,310,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
814,raboot,fire,no_type,blaze,none,libero,65,86,60,55,60,94,420,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
815,cinderace,fire,no_type,blaze,none,libero,80,116,75,65,75,119,530,False,False,generation-viii,1.17612,0.07588,0.00751,0.14,0.0,0.05,0.41983666666666664,0.06333333333333334,0.241585,1
815,cinderace-gmax,fire,no_type,blaze,none,libero,80,116,75,65,75,119,530,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
816,sobble,water,no_type,torrent,none,sniper,50,40,40,70,40,70,310,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
817,drizzile,water,no_type,torrent,none,sniper,65,60,55,95,55,90,420,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
818,inteleon,water,no_type,torrent,none,sniper,70,85,65,125,65,120,530,False,False,generation-viii,0.02842,0.03641,0.0124,0.0,0.0,0.04,0.02574333333333333,0.013333333333333334,0.01953833333333333,0
818,inteleon-gmax,water,no_type,torrent,none,sniper,70,85,65,125,65,120,530,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
819,skwovet,normal,no_type,cheek-pouch,none,gluttony,70,55,55,35,35,25,275,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
820,greedent,normal,no_type,cheek-pouch,none,gluttony,120,95,95,55,75,20,460,False,False,generation-viii,0.08851,0.00042,0.00123,0.04,0.0,0.0,0.030053333333333335,0.013333333333333334,0.021693333333333335,0
821,rookidee,flying,no_type,keen-eye,unnerve,big-pecks,38,47,35,33,35,57,245,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
822,corvisquire,flying,no_type,keen-eye,unnerve,big-pecks,68,67,55,43,55,77,365,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
823,corviknight,flying,steel,pressure,unnerve,mirror-armor,98,87,105,53,85,67,495,False,False,generation-viii,0.03858,2.24481,0.95373,0.0,0.0,2.43,1.07904,0.81,0.94452,1
823,corviknight-gmax,flying,steel,pressure,unnerve,mirror-armor,98,87,105,53,85,67,495,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
824,blipbug,bug,no_type,swarm,compound-eyes,telepathy,25,20,20,25,45,45,180,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
825,dottler,bug,psychic,swarm,compound-eyes,telepathy,50,35,80,50,90,30,335,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
826,orbeetle,bug,psychic,swarm,frisk,telepathy,60,45,110,80,120,90,505,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
826,orbeetle-gmax,bug,psychic,swarm,frisk,telepathy,60,45,110,80,120,90,505,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
827,nickit,dark,no_type,run-away,unburden,stakeout,40,28,28,47,52,50,245,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
828,thievul,dark,no_type,run-away,unburden,stakeout,70,58,58,87,92,90,455,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
829,gossifleur,grass,no_type,cotton-down,regenerator,effect-spore,40,40,60,40,60,10,250,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
830,eldegoss,grass,no_type,cotton-down,regenerator,effect-spore,60,50,90,80,120,60,460,False,False,generation-viii,0.00981,0.0,0.0,0.17,0.0,0.0,0.00327,0.05666666666666667,0.029968333333333336,1
831,wooloo,normal,no_type,fluffy,run-away,bulletproof,42,40,55,40,45,48,270,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
832,dubwool,normal,no_type,fluffy,steadfast,bulletproof,72,80,100,60,90,88,490,False,False,generation-viii,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.013333333333333334,0.006666666666666667,0
833,chewtle,water,no_type,strong-jaw,shell-armor,swift-swim,50,64,50,38,38,44,284,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
834,drednaw,water,rock,strong-jaw,shell-armor,swift-swim,90,115,90,48,68,74,485,False,False,generation-viii,0.03444,0.71084,0.00898,0.0,0.0,0.0,0.25142000000000003,0.0,0.12571000000000002,1
834,drednaw-gmax,water,rock,strong-jaw,shell-armor,swift-swim,90,115,90,48,68,74,485,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
835,yamper,electric,no_type,ball-fetch,none,rattled,59,45,50,40,50,26,270,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
836,boltund,electric,no_type,strong-jaw,none,competitive,69,90,60,90,60,121,490,False,False,generation-viii,0.00596,0.0,0.0,0.0,0.0,0.0,0.0019866666666666665,0.0,0.0009933333333333333,0
837,rolycoly,rock,no_type,steam-engine,heatproof,flash-fire,30,40,50,40,50,30,240,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
838,carkol,rock,fire,steam-engine,flame-body,flash-fire,80,60,90,60,70,50,410,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
839,coalossal,rock,fire,steam-engine,flame-body,flash-fire,110,80,120,80,90,30,510,False,False,generation-viii,1.97583,0.2083,0.05464,0.95,0.0,0.0,0.7462566666666667,0.31666666666666665,0.5314616666666667,1
839,coalossal-gmax,rock,fire,steam-engine,flame-body,flash-fire,110,80,120,80,90,30,510,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
840,applin,grass,dragon,ripen,gluttony,bulletproof,40,40,80,40,40,20,260,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
841,flapple,grass,dragon,ripen,gluttony,hustle,70,110,80,95,60,70,485,False,False,generation-viii,0.00154,0.01783,0.00049,0.0,0.0,0.0,0.00662,0.0,0.00331,0
841,flapple-gmax,grass,dragon,ripen,gluttony,hustle,70,110,80,95,60,70,485,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
842,appletun,grass,dragon,ripen,gluttony,thick-fat,110,85,80,100,80,30,485,False,False,generation-viii,0.01058,0.02521,0.00131,0.0,0.09,0.0,0.012366666666666666,0.03,0.021183333333333332,0
842,appletun-gmax,grass,dragon,ripen,gluttony,thick-fat,110,85,80,100,80,30,485,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
843,silicobra,ground,no_type,sand-spit,shed-skin,sand-veil,52,57,75,35,50,46,315,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
844,sandaconda,ground,no_type,sand-spit,shed-skin,sand-veil,72,107,125,65,70,71,510,False,False,generation-viii,0.00074,0.01599,0.00275,0.0,0.0,0.0,0.006493333333333334,0.0,0.003246666666666667,0
844,sandaconda-gmax,ground,no_type,sand-spit,shed-skin,sand-veil,72,107,125,65,70,71,510,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
845,cramorant,flying,water,gulp-missile,none,none,70,85,55,85,95,85,475,False,False,generation-viii,0.00025,0.01964,0.07541,0.0,0.0,0.0,0.03176666666666667,0.0,0.015883333333333336,0
845,cramorant-gulping,flying,water,gulp-missile,none,none,70,85,55,85,95,85,475,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
845,cramorant-gorging,flying,water,gulp-missile,none,none,70,85,55,85,95,85,475,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
846,arrokuda,water,no_type,swift-swim,none,propeller-tail,41,63,40,40,30,66,280,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
847,barraskewda,water,no_type,swift-swim,none,propeller-tail,61,123,60,60,50,136,490,False,False,generation-viii,0.03942,0.83623,0.01589,0.27,0.0,0.09,0.29718,0.12,0.20859,1
848,toxel,electric,poison,rattled,static,klutz,40,38,35,54,35,40,242,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
849,toxtricity-amped,electric,poison,punk-rock,plus,technician,75,98,70,114,70,75,502,False,False,generation-viii,0.02022,0.16847,0.00864,0.0,0.04,0.29,0.06577666666666666,0.10999999999999999,0.08788833333333332,1
849,toxtricity-low-key,electric,poison,punk-rock,minus,technician,75,98,70,114,70,75,502,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.013333333333333334,0.006666666666666667,0
849,toxtricity-amped-gmax,electric,poison,punk-rock,plus,technician,75,98,70,114,70,75,502,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
849,toxtricity-low-key-gmax,electric,poison,punk-rock,minus,technician,75,98,70,114,70,75,502,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
850,sizzlipede,fire,bug,flash-fire,white-smoke,flame-body,50,65,45,50,50,45,305,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
851,centiskorch,fire,bug,flash-fire,white-smoke,flame-body,100,115,65,90,90,65,525,False,False,generation-viii,0.10337,0.0,0.0,0.04,0.0,0.0,0.03445666666666667,0.013333333333333334,0.023895000000000003,1
851,centiskorch-gmax,fire,bug,flash-fire,white-smoke,flame-body,100,115,65,90,90,65,525,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
852,clobbopus,fighting,no_type,limber,none,technician,50,68,60,50,50,32,310,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
853,grapploct,fighting,no_type,limber,none,technician,80,118,90,70,80,42,480,False,False,generation-viii,0.00034,0.0,0.0,0.0,0.0,0.0,0.00011333333333333334,0.0,5.666666666666667e-05,0
854,sinistea,ghost,no_type,weak-armor,none,cursed-body,40,45,45,74,54,50,308,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
855,polteageist,ghost,no_type,weak-armor,none,cursed-body,60,65,65,134,114,70,508,False,False,generation-viii,0.00076,0.01387,0.00246,0.0,0.0,0.05,0.005696666666666667,0.016666666666666666,0.011181666666666666,0
856,hatenna,psychic,no_type,healer,anticipation,magic-bounce,42,30,45,56,53,39,265,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857,hattrem,psychic,no_type,healer,anticipation,magic-bounce,57,40,65,86,73,49,370,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858,hatterene,psychic,fairy,healer,anticipation,magic-bounce,57,90,95,136,103,29,510,False,False,generation-viii,0.28515,1.37106,2.03637,0.19,0.97,3.08,1.2308599999999998,1.4133333333333333,1.3220966666666665,1
858,hatterene-gmax,psychic,fairy,healer,anticipation,magic-bounce,57,90,95,136,103,29,510,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
859,impidimp,dark,fairy,prankster,frisk,pickpocket,45,45,30,55,40,50,265,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860,morgrem,dark,fairy,prankster,frisk,pickpocket,65,60,45,75,55,70,370,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
861,grimmsnarl,dark,fairy,prankster,frisk,pickpocket,95,120,65,95,75,60,510,False,False,generation-viii,26.28657,7.78893,1.27286,30.4,3.53,5.34,11.782786666666667,13.089999999999998,12.436393333333331,1
861,grimmsnarl-gmax,dark,fairy,prankster,frisk,pickpocket,95,120,65,95,75,60,510,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862,obstagoon,dark,normal,reckless,guts,defiant,93,90,101,60,81,95,520,False,False,generation-viii,0.01258,0.0,0.0,0.0,0.0,0.0,0.004193333333333333,0.0,0.0020966666666666664,0
863,perrserker,steel,no_type,battle-armor,tough-claws,steely-spirit,70,110,100,50,60,50,440,False,False,generation-viii,0.00952,0.11305,0.02694,0.0,0.0,0.0,0.04983666666666667,0.0,0.024918333333333334,1
864,cursola,ghost,no_type,weak-armor,none,perish-body,60,95,50,145,130,30,510,False,False,generation-viii,0.00681,0.0,0.0,0.0,0.0,0.0,0.00227,0.0,0.001135,0
865,sirfetchd,fighting,no_type,steadfast,none,scrappy,62,135,95,68,82,65,507,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
866,mr-rime,ice,psychic,tangled-feet,screen-cleaner,ice-body,80,85,75,110,100,70,520,False,False,generation-viii,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.02666666666666667,0.013333333333333334,0
867,runerigus,ground,ghost,wandering-spirit,none,none,58,95,145,50,105,30,483,False,False,generation-viii,0.05966,0.0,0.0,0.0,0.0,0.0,0.019886666666666667,0.0,0.009943333333333334,0
868,milcery,fairy,no_type,sweet-veil,none,aroma-veil,45,40,40,50,61,34,270,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
869,alcremie,fairy,no_type,sweet-veil,none,aroma-veil,65,60,75,110,121,64,495,False,False,generation-viii,0.17496,0.0,0.1397,0.0,0.0,0.0,0.10488666666666667,0.0,0.052443333333333335,1
869,alcremie-gmax,fairy,no_type,sweet-veil,none,aroma-veil,65,60,75,110,121,64,495,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
870,falinks,fighting,no_type,battle-armor,none,defiant,65,100,100,70,60,75,470,False,False,generation-viii,0.00088,0.0018,0.00286,0.0,0.0,0.0,0.0018466666666666666,0.0,0.0009233333333333333,0
871,pincurchin,electric,no_type,lightning-rod,none,electric-surge,48,101,95,91,85,15,435,False,False,generation-viii,0.03405,0.74133,0.05723,0.0,0.0,0.0,0.2775366666666667,0.0,0.13876833333333335,1
872,snom,ice,bug,shield-dust,none,ice-scales,30,25,35,45,30,20,185,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
873,frosmoth,ice,bug,shield-dust,none,ice-scales,70,65,60,125,90,65,475,False,False,generation-viii,0.04544,0.04684,0.03373,0.0,0.0,0.23,0.04200333333333334,0.07666666666666667,0.059335000000000006,1
874,stonjourner,rock,no_type,power-spot,none,none,100,125,135,20,20,70,470,False,False,generation-viii,0.00973,0.29701,0.01344,0.0,0.0,0.07,0.10672666666666668,0.023333333333333334,0.06503,1
875,eiscue,ice,no_type,ice-face,none,none,75,80,110,65,90,50,470,False,False,generation-viii,7e-05,0.01067,0.0026,0.0,0.0,0.0,0.004446666666666667,0.0,0.0022233333333333337,0
875,eiscue-noice,ice,no_type,ice-face,none,none,75,80,70,65,50,130,470,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
876,indeedee-male,psychic,normal,inner-focus,synchronize,psychic-surge,60,65,55,105,95,95,475,False,False,generation-viii,0.58247,0.69222,0.95508,0.0,0.0,8.91,0.7432566666666668,2.97,1.8566283333333335,1
876,indeedee-female,psychic,normal,own-tempo,synchronize,psychic-surge,70,55,65,95,105,85,475,False,False,generation-viii,8.37202,16.45373,12.08637,7.3,7.35,6.55,12.30404,7.066666666666666,9.685353333333333,1
877,morpeko-full-belly,electric,dark,hunger-switch,none,none,58,95,58,70,58,97,436,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
877,morpeko,electric,dark,hunger-switch,none,none,58,95,58,70,58,97,436,False,False,generation-viii,0.0,0.00579,0.00121,0.04,0.0,0.0,0.0023333333333333335,0.013333333333333334,0.007833333333333335,0
878,cufant,steel,no_type,sheer-force,none,heavy-metal,72,80,49,40,49,40,330,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
879,copperajah,steel,no_type,sheer-force,none,heavy-metal,122,130,69,80,69,30,500,False,False,generation-viii,0.00014,0.0,0.0029,0.08,0.0,0.0,0.0010133333333333333,0.02666666666666667,0.013840000000000002,0
879,copperajah-gmax,steel,no_type,sheer-force,none,heavy-metal,122,130,69,80,69,30,500,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
880,dracozolt,electric,dragon,volt-absorb,hustle,sand-rush,90,100,90,80,70,75,505,False,False,generation-viii,0.06513,0.0,0.0,0.1,0.0,0.0,0.021709999999999997,0.03333333333333333,0.027521666666666667,1
881,arctozolt,electric,ice,volt-absorb,static,slush-rush,90,100,90,90,80,55,505,False,False,generation-viii,0.00608,0.0,0.0,0.0,0.0,0.0,0.0020266666666666666,0.0,0.0010133333333333333,0
882,dracovish,water,dragon,water-absorb,strong-jaw,sand-rush,90,90,100,70,80,75,505,False,False,generation-viii,0.29905,0.0,0.0,0.04,0.0,0.0,0.09968333333333333,0.013333333333333334,0.056508333333333334,1
883,arctovish,water,ice,water-absorb,ice-body,slush-rush,90,90,100,80,90,55,505,False,False,generation-viii,0.00131,0.0,0.0,0.0,0.0,0.0,0.00043666666666666664,0.0,0.00021833333333333332,0
884,duraludon,steel,dragon,light-metal,heavy-metal,stalwart,70,95,115,120,50,85,535,False,False,generation-viii,0.03485,0.0,0.03373,0.0,0.0,0.0,0.022860000000000002,0.0,0.011430000000000001,0
884,duraludon-gmax,steel,dragon,light-metal,heavy-metal,stalwart,70,95,115,120,50,85,535,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
885,dreepy,dragon,ghost,clear-body,infiltrator,cursed-body,28,60,30,40,30,82,270,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
886,drakloak,dragon,ghost,clear-body,infiltrator,cursed-body,68,80,50,60,50,102,410,False,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
887,dragapult,dragon,ghost,clear-body,infiltrator,cursed-body,88,120,75,100,75,142,600,False,False,generation-viii,1.86568,1.53354,1.21768,0.58,1.34,13.74,1.5389666666666664,5.22,3.379483333333333,1
888,zacian,fairy,no_type,intrepid-sword,none,none,92,120,115,80,115,138,660,True,False,generation-viii,0.00451,0.0,0.10091,0.04,0.0,0.0,0.03514,0.013333333333333334,0.024236666666666667,1
888,zacian-crowned,fairy,steel,intrepid-sword,none,none,92,150,115,80,115,148,700,True,False,generation-viii,60.39172,0.0,3.39879,53.65,0.0,0.0,21.263503333333333,17.883333333333333,19.573418333333333,1
889,zamazenta,fighting,no_type,dauntless-shield,none,none,92,120,115,80,115,138,660,True,False,generation-viii,0.01022,0.0,0.01179,0.0,0.0,0.0,0.0073366666666666676,0.0,0.0036683333333333338,0
889,zamazenta-crowned,fighting,steel,dauntless-shield,none,none,92,120,140,80,140,128,700,True,False,generation-viii,1.03373,0.0,4.12203,0.19,0.0,0.0,1.7185866666666667,0.06333333333333334,0.89096,1
890,eternatus,poison,dragon,pressure,none,none,140,85,95,145,95,130,690,True,False,generation-viii,1.30324,0.0,0.64711,1.99,0.0,0.0,0.6501166666666666,0.6633333333333333,0.656725,1
890,eternatus-eternamax,poison,dragon,pressure,none,none,255,115,250,125,250,130,1125,True,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
891,kubfu,fighting,no_type,inner-focus,none,none,60,90,60,53,50,72,385,True,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
892,urshifu-single,fighting,dark,unseen-fist,none,none,100,130,100,63,60,97,550,True,False,generation-viii,7.57563,9.56383,24.98031,0.0,9.76,0.0,14.039923333333334,3.2533333333333334,8.646628333333334,1
892,urshifu-rapid,fighting,water,unseen-fist,none,none,100,130,100,63,60,97,550,True,False,generation-viii,5.86298,48.97556,25.61987,3.28,28.86,0.0,26.81947,10.713333333333333,18.766401666666667,1
892,urshifu-single-strike-gmax,fighting,dark,unseen-fist,none,none,100,130,100,63,60,97,550,True,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
892,urshifu-rapid-strike-gmax,fighting,water,unseen-fist,none,none,100,130,100,63,60,97,550,True,False,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
893,zarude,dark,grass,leaf-guard,none,none,105,120,105,70,95,105,600,False,True,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
893,zarude-dada,dark,grass,leaf-guard,none,none,105,120,105,70,95,105,600,False,True,generation-viii,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
